protected,verified,location,followers_count,following_count,tweet_count,listed_count,has_profile_image,isBot,un_no_of_char,un_special_char,name_no_of_char,name_special_char,des_no_of_usertags,des_no_of_hashtags,des_external_links,has_description,has_url
0,0,1,340,556,373,15,1,0,11,0,20,0,0,0,0,1,1
0,1,1,575356,14943,14309,388,1,1,13,0,14,0,0,3,0,1,1
0,0,0,56,176,115,0,1,1,12,0,12,0,1,0,0,1,1
0,0,1,165,891,9125,3,1,0,7,1,7,1,0,0,0,1,0
0,0,0,1257,1549,109955,87,1,0,10,0,4,0,0,0,0,1,1
0,0,0,34,166,93,0,1,1,13,0,13,0,0,0,0,1,1
0,0,1,775,991,53474,7,1,0,10,1,4,0,0,0,0,0,0
0,0,1,249,239,15426,1,1,0,13,0,12,0,0,0,0,1,0
0,1,1,2034252,689,124276,18411,1,0,9,0,10,0,1,0,1,1,1
0,0,1,233,238,930,0,1,0,15,0,16,0,0,3,0,1,1
1,0,1,13,34,143,0,0,0,11,0,13,0,0,0,0,1,1
0,0,1,218,264,29063,10,1,0,9,0,13,0,0,0,0,1,1
0,1,1,12399,907,10237,527,1,0,7,0,11,0,0,0,0,1,1
0,0,0,738,82,8285,56,1,0,11,1,11,1,0,0,0,1,0
0,0,0,174,378,2102,1,1,0,11,1,11,0,0,0,0,1,0
0,0,1,10,11,35,0,1,0,9,0,14,0,0,0,0,1,0
1,0,0,998,226,50656,60,1,0,8,0,1,0,0,0,0,1,0
0,0,1,1099,766,28746,7,1,0,14,1,6,0,0,0,0,1,0
0,1,1,883366,658241,43990,1046,1,1,13,0,19,0,1,0,0,1,1
1,0,1,104,150,45964,41,1,0,7,0,5,0,0,0,0,1,0
0,0,0,555,1156,23216,2,1,1,12,0,17,0,0,0,0,1,0
0,0,1,1199,1026,68935,11,1,0,9,1,9,0,0,0,0,1,0
0,1,1,175302,2613,82389,1300,1,0,11,0,11,0,0,0,1,1,1
0,0,1,53,167,3957,4,1,1,12,0,12,0,0,2,0,1,1
0,0,0,535,1114,32158,4,1,0,12,0,7,0,0,0,0,1,0
0,1,1,1830074,624,49107,4365,1,0,15,0,17,0,1,0,0,1,1
0,0,0,27,134,85,0,1,1,11,0,11,0,0,0,0,1,1
0,0,0,24,128,86,0,1,1,10,0,10,0,0,1,0,1,1
0,0,1,13468,14677,6,18,1,1,12,0,19,0,0,0,0,1,0
1,0,1,641,382,18609,2,1,0,15,0,7,0,0,0,0,1,0
1,0,1,521,255,52818,1,1,0,13,0,3,0,0,0,0,1,0
0,0,1,1000,702,33713,4,1,0,12,0,8,0,0,0,0,0,1
0,0,1,5415,2792,113654,289,1,0,10,0,11,0,0,0,0,1,0
0,0,1,710,773,10791,2,1,0,12,1,13,0,0,0,0,1,0
0,0,1,807,588,16692,4,1,0,9,0,13,0,0,0,0,1,1
0,0,1,301,317,20917,28,1,0,7,1,19,0,0,0,0,1,1
0,0,1,5,0,102,0,1,1,11,0,12,0,0,0,0,1,0
0,0,1,185446,5718,23026,382,1,0,10,0,10,0,1,1,1,1,1
1,0,0,517,184,15603,1,1,0,10,0,11,0,0,0,0,0,0
0,0,0,753,1031,20749,3,1,1,15,0,18,0,0,0,1,1,1
0,0,1,3273,2169,104475,40,1,0,12,0,13,0,0,0,0,1,0
0,0,0,450,872,18304,2,1,1,7,0,11,0,0,0,0,1,0
0,0,1,10351,7740,6,24,1,1,15,0,16,0,0,0,0,1,0
1,0,0,16,25,12751,1,1,0,7,1,4,0,0,0,0,1,0
0,0,1,56496,608,661770,1501,1,0,15,1,12,0,1,0,0,1,1
0,0,1,173,189,8918,5,1,0,7,0,5,0,0,0,0,1,0
0,0,1,35,175,133,1,1,1,13,0,13,0,0,0,0,1,1
0,0,0,787,682,29466,12,1,0,10,0,8,0,0,0,0,1,0
1,0,0,389,179,25236,0,1,0,12,0,6,0,0,0,0,0,1
0,0,0,95,654,113,0,1,1,9,0,9,0,0,0,0,1,1
1,0,0,571,504,75059,7,1,0,11,1,4,0,0,0,0,1,0
0,0,1,26629,4747,65100,1530,1,0,8,0,9,0,3,1,0,1,1
0,1,1,3138417,278,8255,1492,1,0,11,0,15,0,0,1,0,1,1
0,0,0,521,1418,19797,5,1,1,9,0,9,0,0,0,1,1,1
0,0,0,92,156,11251,0,1,0,12,0,19,0,0,0,0,1,0
1,0,0,14,18,1158,0,1,0,11,0,5,0,0,0,0,0,0
0,0,1,33,144,87,0,1,1,12,0,12,0,0,0,0,1,1
0,0,1,72,151,521,3,1,0,14,0,15,0,0,0,0,1,1
0,0,1,1633,623,22989,13,1,0,9,0,1,0,0,0,0,0,1
0,0,1,462,268,31454,1,1,0,12,0,5,0,0,0,0,1,0
0,0,1,4278,508,12802,406,1,0,7,0,14,0,0,0,0,1,0
0,0,1,34,152,109,0,1,1,11,0,11,0,0,0,0,1,1
0,0,0,23,157,79,1,1,1,14,0,14,0,0,0,0,1,1
0,0,0,1,2,71,0,1,0,8,0,10,0,0,0,0,0,0
0,1,0,82885,320,18953,115,1,0,9,1,9,0,1,0,0,1,0
0,1,1,692021,4394,253707,3017,1,1,13,0,19,0,4,0,0,1,1
0,0,1,728,222,79653,6,1,0,9,0,11,0,0,1,0,1,1
0,0,0,743,1406,21833,6,1,1,12,0,14,0,0,0,1,1,1
0,0,1,99,202,22280,1,1,0,9,1,1,0,0,0,0,1,0
0,0,0,34,169,138,0,1,1,15,0,15,0,0,0,0,1,1
0,0,0,4,0,94,0,0,1,10,0,18,0,0,0,0,0,0
0,0,0,28,140,110,1,1,1,11,0,11,0,0,1,0,1,1
0,0,0,84701,65918,1388,567,1,1,11,0,6,0,0,1,0,1,0
0,0,0,20,0,32,0,1,0,9,0,27,0,0,0,0,1,0
0,1,1,96493,521,168234,2568,1,0,14,0,16,0,0,0,0,1,1
0,0,1,320,777,30218,31,1,0,7,0,11,0,0,2,0,1,0
0,0,0,3424,4327,22216,26,1,0,11,0,11,0,0,0,0,1,1
0,0,1,642,2122,46682,6,1,0,9,1,13,0,0,0,0,1,1
0,0,0,24,151,88,0,1,1,14,0,14,0,0,0,0,1,1
0,0,0,31,162,111,0,1,1,13,0,13,0,0,0,0,1,1
0,0,0,37,154,101,0,1,1,10,0,10,0,0,0,0,1,1
0,0,0,27,127,85,0,1,1,10,0,10,0,0,0,0,1,1
0,0,1,128,133,2312,0,1,0,15,0,7,0,0,1,0,1,0
0,0,0,62,404,65,0,1,1,10,0,6,0,0,0,0,0,0
0,0,1,89,735,142,0,1,1,12,0,12,0,0,0,0,1,1
0,0,1,130,0,357,3,1,0,7,0,13,0,0,0,0,1,1
0,0,0,26,159,90,0,1,1,14,0,14,0,0,0,0,1,1
0,0,1,862,205,20465,54,1,0,9,1,4,0,0,0,0,1,1
0,0,0,147,721,87,0,1,1,12,0,13,0,0,0,0,0,0
1,0,1,5494,318,45782,270,1,0,9,0,12,0,0,0,0,1,1
0,0,0,26589,616,21214,430,1,0,9,0,15,0,0,0,1,1,1
0,0,1,12815,13981,392153,518,1,0,14,0,19,0,0,1,0,1,0
1,0,0,102,274,1966,0,0,0,7,1,6,0,0,0,0,0,0
0,0,0,52249,402,1792,944,1,0,8,0,3,0,1,0,0,1,0
1,0,1,222,153,14208,0,1,0,11,0,5,0,0,1,0,1,0
0,0,0,32,185,106,0,1,1,11,0,11,0,0,0,0,1,1
0,0,1,238,166,14658,14,1,0,13,0,13,0,0,1,0,1,1
1,0,0,95,35,2,5,1,0,10,0,13,0,0,0,0,0,0
1,0,1,72,138,638,9,1,0,3,0,4,0,0,0,0,0,0
0,0,1,34525,20641,52914,574,1,0,12,0,11,0,0,1,1,1,1
0,0,0,44,177,132,2,1,1,11,0,11,0,0,0,0,1,1
0,1,1,3049,1115,22544,64,1,0,8,1,16,0,0,0,0,1,1
1,0,1,810,1467,22483,27,1,0,14,0,4,0,0,0,0,1,0
0,0,1,595,849,26299,2,1,0,6,0,3,0,0,1,0,1,1
0,0,0,56,64,302,0,1,0,6,0,15,0,0,0,0,0,0
1,0,0,162,423,8438,0,1,0,14,0,8,0,0,0,0,1,0
0,0,0,38,189,128,0,1,1,11,0,11,0,0,0,0,1,1
0,0,0,30,178,90,1,1,1,11,0,11,0,0,0,0,1,1
0,0,1,25,157,103,0,1,1,15,0,15,0,0,0,0,1,1
0,0,0,705,811,108219,53,1,0,14,0,4,0,0,0,0,1,1
0,0,0,36,145,93,0,1,1,10,0,11,0,0,0,0,0,0
0,0,1,194,108,5450,0,1,0,14,0,15,0,0,0,0,1,1
0,0,1,1197,225,96127,75,1,1,6,1,13,1,0,0,0,1,0
0,0,0,932,682,43609,3,1,0,14,1,13,0,0,0,0,0,0
1,0,1,8,8,2890,0,1,0,11,0,12,0,0,0,0,0,0
0,1,0,44476,2042,130437,479,1,0,9,0,11,0,1,0,0,1,1
0,0,0,359,1264,21709,1,1,1,13,0,16,0,0,0,0,1,0
0,0,0,589,1110,21387,3,1,1,15,0,16,0,0,0,0,1,1
0,0,1,233,172,10204,1,1,0,7,0,13,0,0,0,0,1,0
0,1,1,1189403,2457,62828,6185,1,1,2,0,2,0,1,0,0,1,1
0,0,0,78,565,110,1,1,1,12,0,13,0,0,0,0,0,0
1,0,1,196,335,16690,8,1,0,10,0,5,0,0,0,0,1,0
0,0,1,14,14,284,0,1,0,15,0,11,0,0,0,0,1,1
1,0,1,33,157,1146,0,1,0,9,0,6,0,0,0,0,1,0
0,0,1,2037,0,71780,52,1,0,8,0,9,0,0,0,0,0,1
0,0,0,82,307,3945,4,1,1,14,0,14,0,0,0,0,1,1
0,0,1,632,685,19961,0,1,0,10,0,8,0,0,1,0,1,0
0,0,1,696,524,183339,67,1,0,5,0,6,0,0,0,0,1,0
0,0,0,361,1156,7754,2,1,0,10,0,31,0,0,0,0,1,0
0,0,1,26,166,124,0,1,1,13,0,13,0,0,0,0,1,1
0,0,0,23,150,88,0,1,1,12,0,12,0,0,0,0,1,1
0,0,1,192,377,13544,23,1,0,5,0,2,0,0,0,0,1,1
0,0,1,164,911,19093,1,1,0,10,0,8,0,0,0,0,1,1
0,0,0,27,163,76,0,1,1,13,0,13,0,0,0,0,1,1
0,0,1,35,0,464,0,1,1,12,0,6,1,0,0,0,1,0
0,0,1,1630957,623,29428,809,1,1,15,1,12,0,1,1,0,1,0
0,0,1,295,218,27475,3,1,0,8,0,16,0,0,0,0,1,1
0,0,0,746,240,19142,2,1,0,10,0,9,0,0,0,0,1,0
0,0,1,419,59,170690,29,1,0,10,0,8,0,0,0,0,1,1
0,0,0,26,166,90,0,1,1,9,0,9,0,0,4,0,1,1
1,0,1,656,1003,31582,45,1,0,11,0,19,0,0,0,0,1,0
1,0,1,94,137,15983,0,1,0,13,0,7,0,0,0,0,1,0
0,0,1,737,3362,4130,28,1,0,9,0,16,0,0,0,0,1,1
0,0,1,106,305,2396,2,1,0,15,0,14,1,0,0,0,1,0
0,1,1,2909,2212,14684,63,1,0,6,1,12,0,1,0,0,1,1
0,0,0,24,145,80,0,1,1,13,0,13,0,1,1,0,1,1
0,0,0,28,167,77,0,1,1,12,0,12,0,1,0,0,1,1
0,0,1,680,694,18664,10,1,0,13,0,5,0,0,5,0,1,0
1,0,1,69,39,4955,28,1,0,7,0,20,0,0,0,0,1,0
0,0,1,1439,325,12088,145,1,0,15,1,13,0,0,0,0,1,1
0,0,1,148,315,4932,1,1,0,7,0,5,0,0,0,0,1,0
0,0,1,33,148,93,0,1,1,13,0,13,0,0,0,0,1,1
0,0,0,29,146,81,0,1,1,15,0,16,0,0,0,0,0,0
0,0,1,15,717,10651,3,1,0,15,0,9,0,0,0,0,1,0
0,0,1,596,347,48234,20,1,0,15,0,7,0,0,0,0,1,1
0,0,0,4,6,17,0,0,0,6,0,13,0,0,0,0,0,0
0,0,1,47918,84993,8640,98,1,0,14,0,27,0,0,0,0,1,1
0,0,0,31,147,81,0,1,1,10,0,10,0,0,0,0,1,1
0,0,1,115,155,996,1,1,0,15,0,16,0,0,0,0,0,0
0,0,1,5,0,4,0,1,0,12,0,14,0,0,0,0,0,0
0,0,0,20,157,76,0,1,1,12,0,12,0,0,0,0,1,1
0,0,1,5911,3055,26015,160,1,0,7,0,15,0,0,0,1,1,1
0,0,1,758,668,17937,20,1,0,15,1,15,0,0,1,0,1,0
0,0,1,112,78,22785,8,1,0,11,0,5,0,0,0,0,1,0
0,0,0,305,346,4111,4,1,0,12,0,13,0,0,0,0,1,0
0,0,0,33,163,128,0,1,1,14,0,14,0,2,0,0,1,1
1,0,1,245,472,4021,2,1,0,8,0,15,0,0,0,0,1,1
0,0,1,235,367,3818,16,1,0,6,0,7,0,0,0,0,1,1
0,0,0,714,1011,18640,7,1,1,12,0,10,0,0,0,0,1,1
0,0,0,614,1244,19333,3,1,1,9,0,12,0,0,0,0,1,0
0,0,0,27,140,92,0,1,1,11,0,11,0,0,0,0,1,1
0,0,1,66,0,2099,1,1,0,10,0,15,0,0,0,0,1,1
1,0,0,203,197,1428,7,1,0,11,0,11,0,1,0,0,1,0
0,0,0,2,0,17,0,0,1,11,0,9,0,0,0,0,0,0
0,0,1,11,0,97,0,1,1,9,0,7,0,0,0,0,1,0
0,0,1,185,185,7667,9,1,0,4,0,4,0,0,0,0,1,1
0,1,0,840711,1478,124271,11233,1,1,8,0,8,0,0,0,0,1,1
1,0,0,9,48,4260,0,1,0,8,0,28,1,0,0,0,0,0
0,0,1,709,695,55948,9,1,0,8,0,5,0,0,0,0,1,0
0,0,0,30,139,77,1,1,1,13,0,13,0,0,0,0,1,1
0,0,1,787,620,17699,2,1,0,15,1,14,0,0,0,0,0,0
0,0,0,16042,578,53745,319,1,0,7,0,5,0,0,0,1,1,0
0,0,1,142,0,2502,3,1,0,15,0,11,0,1,0,0,1,1
0,0,1,706,751,37270,10,1,0,8,0,12,0,0,0,0,1,1
0,0,1,543,921,28018,39,1,0,15,1,11,0,2,0,0,1,1
0,0,1,783,358,33770,6,1,0,13,0,8,0,1,0,0,1,0
0,0,1,44,303,2203,0,1,0,9,0,22,0,0,0,0,0,0
0,0,1,4294,460,18804,131,1,0,11,0,11,0,0,0,0,1,1
0,0,1,595,653,17791,19,1,0,10,0,13,0,0,0,0,1,1
0,0,0,30,150,95,0,1,1,13,0,13,0,3,0,0,1,1
0,0,1,294,242,14242,0,1,0,12,0,13,0,0,0,0,1,1
0,0,0,3,5,285,0,1,0,9,0,12,0,0,0,0,0,0
0,1,1,236412,4159,65040,1041,1,0,12,0,13,0,0,0,0,1,1
0,0,0,305,0,9082,10,1,0,11,0,12,0,0,0,0,1,0
0,0,1,4873,1325,41748,130,1,0,5,0,19,1,0,0,0,1,1
0,0,1,688,826,37563,7,1,0,8,0,15,0,0,0,0,1,0
0,1,1,12039,2723,22085,106,1,0,15,1,15,0,0,0,0,1,1
0,0,1,513,0,31701,38,0,0,10,0,10,0,0,0,0,1,1
0,0,0,480,94,77497,15,1,0,12,0,10,1,1,0,0,1,1
0,0,0,28,152,75,0,1,1,14,0,14,0,0,0,0,1,1
0,1,1,800560,1218,38510,728,1,0,11,0,11,0,0,0,0,1,1
0,0,0,28,150,93,0,1,1,12,0,12,0,0,0,0,1,1
0,0,1,1116,1443,31455,29,1,0,15,0,18,0,0,0,1,1,1
0,0,1,2224,606,100283,23,1,0,10,0,7,0,0,0,0,1,0
0,0,1,228,291,13619,8,1,0,9,0,8,0,0,0,0,1,1
0,0,1,31,174,134,0,1,1,14,0,14,0,0,0,0,1,1
0,0,1,293,347,21996,25,1,0,9,0,4,0,0,0,0,1,0
1,0,1,323,198,21385,1,1,0,8,0,3,0,0,0,0,1,0
0,0,0,53,0,199,0,1,1,14,1,20,1,0,0,0,0,0
0,0,0,23,0,798,0,1,1,15,1,12,0,0,0,0,1,0
0,0,1,3675,861,31259,455,1,0,10,0,14,0,0,3,1,1,1
0,0,1,299,212,11206,4,1,0,9,0,19,0,0,0,0,1,0
0,0,0,583,898,29385,2,1,0,7,0,13,0,0,0,0,0,1
0,1,1,201775,584,194423,1399,1,1,8,0,17,0,0,0,0,1,1
0,1,0,35750,2231,102520,1139,1,0,12,0,13,0,2,0,0,1,1
1,0,0,243,128,39770,3,1,0,7,0,5,0,0,0,0,0,0
0,0,1,69838,82908,2300,170,1,1,12,0,14,0,0,2,1,1,1
0,0,0,9337,1049,4585,148,1,0,12,0,13,0,0,0,1,1,0
0,0,0,27,142,81,0,1,1,11,0,11,0,0,3,0,1,1
0,0,1,319,1175,4146,2,1,0,10,0,20,0,0,0,0,1,0
0,0,1,348,241,37113,2,1,0,9,0,9,0,1,0,0,1,0
0,1,0,898683,4,2259,2137,1,0,10,0,12,0,0,0,0,1,1
0,0,1,273,810,6993,3,1,1,15,1,10,0,0,0,0,1,0
0,0,0,795,693,53652,72,1,0,5,0,15,1,0,0,0,1,1
0,0,0,22,147,82,0,1,1,13,0,13,0,0,0,0,1,1
0,0,1,157,1334,9572,17,1,0,8,0,8,0,1,0,0,1,0
1,0,0,525,469,17162,0,1,0,13,0,3,0,0,0,0,1,0
0,0,1,92,69,2167,3,1,0,12,0,8,0,1,0,1,1,1
0,0,0,194830,242106,6054,1702,1,1,6,0,3,0,0,0,0,1,0
0,0,0,76,162,2467,0,1,0,11,0,16,0,0,0,0,1,0
1,0,1,385,1033,12203,3,1,0,15,0,15,0,0,1,0,1,0
0,0,0,1290,118,21019,87,1,0,10,0,15,0,0,0,0,1,1
0,0,1,110,367,14655,1,1,0,15,1,7,0,0,0,0,1,0
0,0,1,999,0,21842,14,1,0,12,0,2,0,0,0,0,0,0
0,0,0,194,96,9729,0,1,0,12,0,16,0,0,0,0,1,0
0,0,1,282,243,5660,1,1,0,7,0,4,0,0,0,0,1,0
0,0,1,2226,1199,30977,198,1,0,8,0,8,0,3,4,0,1,1
0,0,0,39,159,93,0,1,1,14,0,14,0,0,1,0,1,1
0,1,0,12924,2545,59083,76,1,0,7,0,7,0,1,0,0,1,1
0,0,1,328,556,18733,1,1,0,12,0,13,0,0,0,0,1,0
0,0,1,472,160,13354,0,1,0,12,0,2,0,0,0,0,1,1
1,0,1,212,222,12591,3,1,0,10,0,11,0,0,0,0,0,1
0,0,1,1997,260,13,70,1,0,7,0,8,0,3,0,1,1,1
0,0,1,716,754,61432,13,1,0,7,0,7,0,0,0,0,1,1
0,0,1,103,1014,123,0,1,1,12,0,12,0,0,0,0,1,1
0,0,1,32,69,5844,8,1,0,7,1,13,0,0,0,0,0,0
0,0,1,932,2259,142924,70,1,0,9,1,3,0,0,0,0,1,0
0,0,1,125,112,963,7,1,0,10,0,5,0,0,0,0,1,0
0,0,0,32,174,101,0,1,1,13,0,13,0,0,0,0,1,1
0,0,1,1145,3776,73948,40,1,0,6,0,17,1,0,0,0,1,1
1,0,0,149,244,47184,7,1,0,11,0,19,0,0,0,0,0,0
0,0,1,30,142,133,0,1,1,13,0,13,0,0,0,0,1,1
0,0,1,867,777,40549,4,1,0,11,1,19,0,6,0,0,1,1
0,0,0,126,204,9247,1,1,0,13,1,2,0,0,0,0,0,0
0,0,1,346,169,1684,28,1,0,7,0,7,0,0,0,0,1,0
0,0,1,151,80,1377,1,1,0,11,0,5,0,0,0,0,0,0
0,0,0,5955,4939,24232,335,1,0,8,0,13,0,0,0,1,1,0
0,0,1,33,155,106,0,1,1,12,0,12,0,0,0,0,1,1
0,0,1,168,194,7402,1,1,0,13,0,4,0,0,0,0,1,1
0,0,0,34,144,103,0,1,1,13,0,13,0,1,0,0,1,1
0,0,1,36,162,116,0,1,1,14,0,14,0,0,0,0,1,1
0,0,1,137,351,3567,2,1,0,12,0,20,0,0,0,0,0,1
0,0,1,8,11,64,0,1,0,11,0,16,0,0,0,0,1,0
0,0,1,2447,994,3157,19,1,0,6,1,5,0,0,0,0,1,1
0,1,1,392859,575,43962,4576,1,0,11,0,29,0,0,0,1,1,1
0,0,1,5,27,12,0,1,0,8,0,14,0,0,0,0,0,0
0,0,0,4,9,388,0,1,0,11,1,14,0,0,0,0,0,0
0,0,1,300,336,8390,11,1,0,7,1,16,1,0,0,0,1,1
0,0,1,3043,983,19738,8,1,0,8,0,14,0,0,0,0,1,0
1,0,1,60,235,47981,2,1,0,4,1,18,0,0,0,0,0,0
0,0,1,6,17,37,0,1,0,10,0,9,0,0,0,0,0,0
0,0,1,642,0,6312,6,1,0,10,0,12,0,0,0,0,1,1
1,0,0,37,38,4350,0,1,0,7,0,7,0,0,0,0,1,0
0,0,1,199,0,9865,1,1,0,12,1,15,0,0,0,0,1,1
0,0,1,1085,832,436225,49,1,0,4,0,4,0,0,0,0,1,1
0,0,0,2118,645,14329,0,1,0,11,0,4,0,0,0,0,0,0
0,0,1,730,0,26812,45,1,0,11,0,12,0,0,0,0,1,1
0,1,1,2044954,4040264,183325,4052,1,1,14,0,48,1,4,0,0,1,1
0,0,1,291,176,21411,5,1,0,10,0,11,0,0,0,0,1,1
0,0,1,139,411,2974,8,1,0,12,0,11,0,0,0,0,1,0
0,1,1,1824969,1584,51257,1672,1,1,9,0,10,0,0,0,0,1,0
0,0,1,8948,9892,3583,14,1,1,14,0,15,0,0,0,0,1,0
0,0,0,31,173,111,0,1,1,13,0,13,0,0,0,0,1,1
0,0,1,1063,417,72175,6,1,0,10,1,21,0,0,0,0,0,0
0,0,1,80,119,931,12,1,0,13,0,16,0,0,0,0,1,1
0,0,1,6918,4020,315781,20,1,0,9,0,9,0,0,0,0,1,0
0,0,1,78454,4925,101353,206,1,0,6,0,10,0,0,0,0,1,0
0,0,0,23,168,133,0,1,1,15,0,15,0,0,0,0,1,1
0,0,1,138269,1,692786,19,1,1,11,0,15,0,0,0,0,1,1
0,0,0,266,268,18390,16,1,0,11,0,5,0,0,0,0,1,0
0,0,0,23,140,97,0,1,1,11,0,11,0,0,0,0,1,1
0,0,0,417,84,4696,1,1,1,9,1,11,0,0,0,0,0,0
0,0,1,2211246,22329,278349,1491,1,1,7,0,7,0,0,0,0,1,1
0,0,0,28,167,144,0,1,1,11,0,11,0,0,0,0,1,1
0,0,1,919,887,43481,46,1,0,4,0,4,0,0,1,0,1,1
0,0,1,124,0,2033,1,1,0,8,0,8,0,0,0,0,0,0
1,0,0,361,89,29578,3,1,1,12,0,15,0,0,0,0,1,0
0,0,0,538,1073,18944,2,1,1,15,0,18,0,0,0,1,1,1
0,0,1,957,1040,12607,46,1,0,8,0,13,0,0,0,0,1,0
0,0,1,535,554,21748,10,1,0,12,0,6,0,0,0,0,1,1
0,0,1,14652,14416,974,23,1,1,10,0,10,0,0,0,0,1,0
0,0,0,4,3,1,0,0,0,12,0,9,0,0,0,0,0,0
0,0,1,1483,313,34147,81,1,0,10,0,11,0,0,0,0,1,1
0,0,1,33,204,1075,1,1,0,9,1,14,0,0,0,0,1,1
0,0,0,28,167,103,0,1,1,8,0,8,0,0,0,0,1,1
0,0,1,429,339,1537,35,1,0,6,0,11,0,0,0,0,1,1
0,0,1,331,281,14196,2,1,0,10,0,5,0,0,0,0,1,0
0,0,1,1074,778,20496,31,1,0,7,0,7,0,1,0,1,1,1
0,0,1,702,393,44964,20,1,0,6,0,8,0,0,0,0,1,1
0,0,0,111,808,132,1,1,1,13,0,13,0,0,0,0,1,1
0,0,1,2626,0,28250,105,1,0,10,0,4,0,0,0,0,1,1
0,0,1,49,98,473,3,1,0,8,0,13,0,0,0,0,0,0
0,0,1,45705,15781,8117,47,1,0,8,0,6,0,0,0,0,1,1
0,0,1,1420,218,36087,67,1,0,11,0,6,0,0,1,0,1,1
0,0,0,41,171,98,0,1,1,14,0,14,0,0,0,0,1,1
0,0,0,50,445,297,2,1,0,9,0,2,0,0,0,0,0,0
0,0,1,269,815,96690,9,1,0,7,0,3,0,0,0,0,1,1
0,0,0,770,73,6470,35,1,0,5,0,2,0,0,0,0,0,0
0,0,1,2710,257,88437,49,1,0,5,1,14,0,0,0,0,1,0
0,0,1,22218,1640,30475,258,1,0,5,0,16,0,0,0,0,1,1
0,0,0,1985,673,91873,76,1,0,8,1,4,0,1,1,0,1,0
0,0,1,672,916,7650,46,1,0,15,0,12,0,0,0,0,1,0
0,0,0,523,541,24275,9,1,1,12,0,15,0,0,0,0,1,0
0,0,1,6018,4839,58905,156,1,0,14,0,17,0,1,2,1,1,1
0,0,1,698,905,4405,63,1,0,13,0,14,0,1,0,0,1,1
0,0,1,4470,905,45336,293,1,0,14,0,15,0,3,1,0,1,1
1,0,0,267,160,391,1,0,0,10,0,10,0,0,0,0,1,0
0,0,0,88003,2657,96448,324,1,1,14,1,14,0,0,0,0,1,0
0,0,0,30,142,112,0,1,1,10,0,11,0,0,0,0,0,0
1,0,1,51,461,3440,0,1,0,11,0,13,0,0,0,0,1,0
1,0,1,0,189,2044,10,1,0,8,0,1,0,0,0,0,1,0
0,0,0,84,26,7663,4,1,0,10,0,7,0,0,0,0,1,0
0,0,1,1092,673,3108,179,1,0,6,0,14,0,0,0,0,1,1
0,0,0,41,158,110,0,1,1,12,0,12,0,0,0,0,1,1
0,0,1,447,330,26415,5,1,0,12,0,5,0,0,0,0,0,1
1,0,1,3869,153,74320,43,1,0,11,0,6,0,0,0,0,0,0
0,0,1,901,705,25835,0,1,0,14,0,5,0,0,0,0,1,0
0,0,1,1474,314,30676,22,1,0,10,1,3,0,0,0,0,1,1
0,0,1,53975,1,16700,99,1,0,14,0,11,0,0,0,0,1,0
0,0,1,23079,1478,15855,1092,1,0,11,0,18,0,3,0,0,1,1
0,0,0,557,727,24548,8,1,1,11,0,13,0,0,0,0,1,0
1,0,1,231,1015,6148,7,1,0,9,0,5,0,0,0,0,0,0
1,0,0,103,199,14932,1,1,0,11,1,2,0,0,0,0,0,0
0,0,0,60,547,88,0,1,1,11,0,11,0,0,0,0,1,1
0,0,0,104,69,8460,0,1,0,8,0,14,0,0,0,0,0,1
0,0,0,25,152,98,0,1,1,15,0,16,0,0,0,0,0,0
1,0,0,846,565,25330,3,1,0,9,0,3,0,0,0,0,1,0
0,0,0,30,158,116,0,1,1,14,0,14,0,0,4,0,1,1
0,0,0,28,155,85,0,1,1,13,0,13,0,2,1,0,1,1
0,0,1,196,162,31423,7,1,0,9,0,7,0,0,0,0,1,0
0,0,0,44,184,110,2,1,1,13,0,13,0,1,0,0,1,1
0,1,0,887338,1111,146072,4151,1,0,5,0,6,0,0,1,0,1,1
0,0,1,92,85,916,5,1,0,14,0,4,0,0,0,0,1,0
0,0,0,32,175,112,0,1,1,15,0,16,0,0,0,0,0,0
1,0,1,252,58,11059,1,1,0,7,1,14,0,0,0,0,1,0
0,0,0,23,179,98,0,1,1,12,0,12,0,0,0,0,1,1
0,0,0,35,173,107,0,1,1,14,0,14,0,0,0,0,1,1
0,0,0,1271118,16,237690,4872,1,1,9,0,18,0,1,0,0,1,1
0,0,0,154322,45,10842,61,1,1,12,0,12,0,0,0,0,1,1
0,0,1,272,440,9628,4,1,0,13,0,13,0,0,0,0,1,1
0,1,1,1440521,662,16276,6788,1,0,9,0,8,0,1,0,1,1,1
0,0,1,248,1890,40009,4,1,0,9,0,9,0,0,0,0,1,1
0,0,0,62,254,4703,1,1,0,9,0,13,0,0,0,0,0,0
0,0,1,706,683,51212,4,1,0,11,1,8,0,0,0,0,1,0
0,0,1,11063,34,10046,315,1,0,9,0,9,0,0,0,0,1,1
0,0,1,47,37,2712,1,1,0,11,0,12,0,0,0,0,1,0
0,0,1,56,0,271,1,1,0,11,0,20,0,0,0,0,1,1
0,0,0,27,178,107,0,1,1,11,0,11,0,0,0,0,1,1
0,0,0,33,159,113,0,1,1,15,0,15,0,0,0,0,1,1
1,0,0,4,27,717,0,1,0,12,0,13,0,0,0,0,1,0
0,0,1,1118,673,21850,10,1,0,8,0,16,0,0,0,0,1,1
0,0,1,436,540,48509,25,1,0,9,0,10,0,0,0,0,1,1
0,0,1,248,258,11435,3,1,0,10,0,10,0,0,0,0,1,0
