UserID,CreatedAt,CollectedAt,NumerOfFollowings,NumberOfFollowers,NumberOfTweets,LengthOfScreenName,LengthOfDescriptionInUserProfile 
6358342,27/5/07 4:38,20/11/09 2:21,34,35,1572,6,51
6367262,27/5/07 13:32,22/11/09 6:56,74,61,165,12,0
6370272,27/5/07 17:22,23/11/09 4:45,732,1040,99229,6,100
6371822,27/5/07 19:37,20/11/09 21:19,356,850,26548,5,11
6393752,28/5/07 15:27,19/11/09 13:23,522,697,3988,7,67
6394912,28/5/07 16:29,27/11/09 1:26,57,42,524,13,78
6400032,28/5/07 20:55,17/11/09 1:06,732,1112,32686,5,119
6417552,29/5/07 10:23,24/11/09 16:05,1306,1354,2633,13,36
6422382,29/5/07 13:56,23/11/09 22:01,190,611,9318,5,66
6430992,29/5/07 21:59,17/11/09 22:46,328,277,3726,8,87
6433962,30/5/07 0:47,12/11/09 23:26,123,187,10040,8,20
6446162,30/5/07 10:51,22/11/09 4:44,49,59,3254,9,0
6456162,30/5/07 18:00,25/11/09 19:41,1452,1668,7940,9,157
6462652,31/5/07 0:33,13/11/09 0:20,219,297,36498,6,46
6471032,31/5/07 8:04,21/11/09 8:15,311,1003,14194,9,68
6479252,31/5/07 13:14,18/11/09 18:13,134,291,4988,8,0
6479772,31/5/07 13:27,15/11/09 3:15,53,52,1866,8,10
6486882,31/5/07 19:27,26/11/09 22:57,140,144,7489,7,106
6506592,1/6/07 13:00,27/11/09 20:20,41,109,351,11,34
6510982,1/6/07 16:27,14/11/09 6:30,1232,2494,20235,11,105
6515802,1/6/07 22:30,21/11/09 13:26,2214,2090,3133,13,138
6516542,1/6/07 23:42,13/11/09 10:21,125,215,39133,6,70
6518212,2/6/07 2:32,27/11/09 4:35,48,65,556,6,96
6524962,2/6/07 11:21,16/11/09 21:35,430,660,5018,12,110
6530282,2/6/07 16:50,17/11/09 17:15,11249,10452,5075,7,72
6536132,3/6/07 0:54,15/11/09 23:36,338,357,5188,9,62
6564122,4/6/07 1:43,27/11/09 13:20,441,528,8136,12,70
6587482,5/6/07 1:48,14/11/09 4:46,206,125,1874,5,65
6611022,6/6/07 0:15,14/11/09 3:31,111,121,2612,9,57
6634372,6/6/07 23:24,22/11/09 13:50,34,84,603,12,0
6640472,7/6/07 8:19,27/11/09 7:05,475,789,4753,11,59
6640782,7/6/07 8:37,22/11/09 9:15,29,48,352,6,89
6652032,7/6/07 17:16,20/11/09 5:13,8,2896,57132,3,8
6657672,7/6/07 23:44,24/11/09 22:19,376,342,7041,5,63
6681832,8/6/07 16:20,14/11/09 0:45,175,278,17355,12,114
6687672,8/6/07 22:14,15/11/09 3:38,27,68,1437,4,0
6690662,9/6/07 1:35,15/11/09 23:10,22,887,350453,15,73
6696762,9/6/07 9:33,29/11/09 0:31,126,130,1653,7,4
6700032,9/6/07 12:31,15/11/09 8:38,853,756,7462,8,136
6712312,10/6/07 5:38,21/11/09 0:37,23,16,300,11,7
6723012,10/6/07 17:06,17/11/09 10:47,201,112,1305,7,32
6737642,11/6/07 6:43,19/11/09 7:04,311,346,2110,9,147
6749502,11/6/07 12:51,21/11/09 14:03,345,478,6900,9,27
6761452,12/6/07 3:09,18/11/09 17:02,44,63,718,8,0
6769742,12/6/07 10:46,14/11/09 16:39,943,1282,8084,12,70
6781792,12/6/07 22:42,13/11/09 1:09,62,70,1416,4,0
6783402,13/6/07 0:42,29/11/09 2:04,37,73,401,6,25
6820572,14/6/07 16:32,29/11/09 7:39,250,188,3601,10,159
6827332,15/6/07 1:22,22/11/09 14:20,187,218,3095,5,62
6836082,15/6/07 10:34,28/11/09 20:32,36,57,219,9,86
6850722,16/6/07 5:39,15/11/09 15:23,204,144,3133,8,38
6864712,17/6/07 0:57,14/11/09 14:15,5,24,114,4,0
6872692,17/6/07 10:49,23/11/09 1:14,165,387,4398,8,156
6881392,17/6/07 22:46,18/11/09 3:07,66,62,731,9,38
6894982,18/6/07 11:26,19/11/09 3:23,311,535,7537,8,135
6902902,18/6/07 19:17,25/11/09 21:10,3294,3299,16184,6,99
6911912,19/6/07 0:19,19/11/09 19:01,361,618,4267,6,125
6922512,19/6/07 6:20,27/11/09 13:38,53,52,1133,7,160
6960492,20/6/07 4:11,15/11/09 2:28,15,21,1039,11,17
6964392,20/6/07 7:22,18/11/09 13:05,90,186,4736,7,100
7007492,21/6/07 19:56,25/11/09 20:56,35,40,284,8,21
7016032,22/6/07 9:18,24/11/09 6:56,42,82,3061,4,0
7022422,22/6/07 14:20,18/11/09 4:04,179,199,14470,4,62
7036582,23/6/07 11:57,15/11/09 23:36,126,138,1596,11,0
7061612,24/6/07 22:50,14/11/09 11:48,306,294,6256,13,77
7076492,25/6/07 16:03,23/11/09 13:41,778,34785,15940,7,50
7083012,26/6/07 0:13,21/11/09 9:23,0,33,582,9,0
7111372,27/6/07 10:22,14/11/09 2:44,193,722,21189,8,21
7141052,28/6/07 18:26,20/11/09 12:26,315,213,1514,11,71
7171022,30/6/07 8:16,20/11/09 12:21,104,694,526,9,24
7172682,30/6/07 10:36,15/11/09 1:28,73,111,7515,5,11
7175622,30/6/07 14:37,17/11/09 6:40,223,533,18495,13,56
7183942,1/7/07 5:01,13/11/09 5:21,0,27,294,8,0
7185672,1/7/07 8:01,22/11/09 2:35,28,158,480,12,12
7247582,4/7/07 5:31,20/11/09 1:48,308,369,3980,8,132
7252012,4/7/07 10:23,26/11/09 8:47,35,61,1052,7,7
7264592,5/7/07 3:21,16/11/09 1:17,16,28,286,12,49
7296892,6/7/07 12:06,24/11/09 6:01,350,235,408,7,37
7347082,9/7/07 8:48,27/11/09 0:32,138,86,2121,8,90
7350722,9/7/07 11:43,23/11/09 9:24,48,35,645,13,0
7371762,10/7/07 8:25,29/11/09 9:47,593,1129,4380,13,66
7378262,10/7/07 12:27,17/11/09 16:27,18,813,9884,6,7
7393042,10/7/07 23:53,14/11/09 19:31,78,118,2763,4,0
7395252,11/7/07 2:16,14/11/09 1:28,14467,15474,7835,12,128
7397852,11/7/07 5:00,13/11/09 5:42,252,1230,3445,9,37
7449912,13/7/07 5:41,13/11/09 2:14,4,89,1645,10,14
7480242,14/7/07 21:16,15/11/09 15:47,150,58,4742,15,0
7490342,15/7/07 12:59,25/11/09 19:07,48654,49810,30495,12,157
7515392,16/7/07 15:15,26/11/09 1:14,146,283,2048,15,18
7523212,16/7/07 22:42,26/11/09 18:00,2829,2868,7544,7,95
7523322,16/7/07 22:48,27/11/09 1:35,56,74,240,9,93
7525162,17/7/07 1:10,14/11/09 8:02,529,564,6095,7,49
7557152,18/7/07 7:16,13/11/09 9:32,790,918,2233,7,159
7584532,19/7/07 7:39,20/11/09 9:17,203,227,4224,8,0
7594622,19/7/07 16:01,17/11/09 9:01,283,3904,4415,13,116
7608472,20/7/07 8:01,14/11/09 10:40,392,282,6434,7,24
7628462,21/7/07 14:24,25/11/09 5:38,264,533,2374,9,40
7643702,22/7/07 13:02,18/11/09 0:31,376,429,16516,11,91
7645092,22/7/07 14:30,16/11/09 11:49,159,142,4687,15,64
7665662,23/7/07 14:22,15/11/09 7:36,1855,1825,11774,9,61
7674782,23/7/07 23:33,13/11/09 0:02,28,41,374,4,62
7678802,24/7/07 4:06,18/11/09 1:01,23,25,1185,8,54
7701072,24/7/07 21:17,24/11/09 2:04,941,1403,32854,8,56
7703822,25/7/07 0:07,28/11/09 23:56,580,468,12761,6,107
7705112,25/7/07 1:49,22/11/09 6:07,8793,9288,30058,5,123
7737912,26/7/07 9:45,23/11/09 17:15,114,253,2566,9,94
7760272,27/7/07 7:51,25/11/09 7:58,277,370,650,13,157
7760472,27/7/07 8:01,22/11/09 4:44,1205,1327,25430,10,142
7777272,27/7/07 22:36,26/11/09 17:11,567,397,1292,8,0
7777392,27/7/07 22:41,16/11/09 0:03,173,2662,6423,6,139
7780092,28/7/07 2:48,13/11/09 0:06,805,931,9187,12,83
7782002,28/7/07 5:28,25/11/09 0:54,71,74,6917,6,18
7801642,29/7/07 8:46,26/11/09 6:29,183,165,1639,10,101
7814852,30/7/07 4:06,14/11/09 15:46,181,193,444,9,0
7842262,31/7/07 2:55,21/11/09 4:45,56,71,1395,11,66
7870952,1/8/07 0:09,14/11/09 1:14,787,2109,37660,5,40
7877092,1/8/07 5:35,18/11/09 7:08,208,98,855,14,50
7901732,2/8/07 2:18,27/11/09 3:56,0,789,234297,3,30
7919102,2/8/07 17:52,13/11/09 7:48,20,12,208,6,0
7936262,3/8/07 12:00,26/11/09 10:19,30,27,578,8,55
7948812,4/8/07 0:49,21/11/09 1:50,466,999,21638,9,110
7990062,6/8/07 6:24,16/11/09 7:27,36,36,1403,7,15
7994952,6/8/07 10:39,24/11/09 3:41,871,1120,2388,9,104
8005012,6/8/07 18:31,28/11/09 22:18,1158,1618,12641,5,116
8011432,6/8/07 22:49,22/11/09 20:20,345,355,5985,3,18
8048482,8/8/07 1:53,28/11/09 18:59,280,315,24869,10,75
8053012,8/8/07 6:34,17/11/09 6:00,167,198,2543,11,0
8053532,8/8/07 7:09,27/11/09 2:44,658,2198,41357,11,124
8068892,8/8/07 21:05,24/11/09 20:28,514,3293,5753,7,43
8073812,9/8/07 2:52,23/11/09 5:45,395,385,9838,10,107
8074822,9/8/07 3:52,20/11/09 2:46,36,33,493,9,55
8077952,9/8/07 6:34,22/11/09 9:41,0,34484,43415,11,42
8078672,9/8/07 7:16,19/11/09 6:02,239,242,5265,6,29
8095172,9/8/07 22:05,18/11/09 23:30,171,177,395,11,157
8105772,10/8/07 10:09,16/11/09 7:39,309,304,2829,4,86
8123792,11/8/07 8:29,13/11/09 7:48,375,436,8482,12,122
8135492,12/8/07 0:54,23/11/09 19:05,203,275,6643,15,86
8141012,12/8/07 9:52,14/11/09 17:36,206,214,3434,10,96
8156282,13/8/07 5:39,20/11/09 23:00,218,248,9365,8,45
8156932,13/8/07 6:35,21/11/09 12:32,316,550,28952,14,83
8161082,13/8/07 10:13,14/11/09 5:52,12,96,69,7,151
8163442,13/8/07 12:37,27/11/09 14:25,673,121139,6646,9,0
8167602,13/8/07 15:21,14/11/09 21:35,252,287,7101,8,62
8175762,14/8/07 1:01,22/11/09 3:01,142,112,445,8,22
8180982,14/8/07 7:46,23/11/09 12:51,52,75,673,5,0
8182152,14/8/07 9:00,16/11/09 2:09,319,110,2894,9,99
8186762,14/8/07 12:41,15/11/09 11:01,99,955,9716,13,33
8188252,14/8/07 14:01,20/11/09 15:48,733,776,2757,14,36
8203252,15/8/07 8:17,13/11/09 2:19,34,69,3771,9,104
8208492,15/8/07 13:00,16/11/09 12:19,225,179,6315,7,0
8240772,17/8/07 4:02,12/11/09 17:55,624,645,5397,4,67
8248602,17/8/07 11:42,18/11/09 2:15,400,547,18025,7,131
8254252,17/8/07 16:05,18/11/09 10:39,525,767,2820,13,113
8257322,17/8/07 19:21,17/11/09 11:42,112,82,261,8,23
8275692,18/8/07 20:20,13/11/09 20:24,112,187,1782,10,142
8276062,18/8/07 20:58,15/11/09 17:36,373,457,7500,7,56
8282102,19/8/07 6:08,26/11/09 12:07,102,69,377,4,27
8294452,19/8/07 19:18,13/11/09 7:07,252,264,571,9,98
8295232,19/8/07 20:22,15/11/09 8:25,324,335,3695,14,62
8309402,20/8/07 11:35,24/11/09 19:34,146,153,3574,11,0
8318052,20/8/07 19:19,25/11/09 3:32,205,737,15720,10,131
8328182,21/8/07 7:03,17/11/09 13:19,538,1750,12896,5,28
8349012,22/8/07 0:34,25/11/09 9:00,84,68,703,6,41
8350872,22/8/07 2:15,14/11/09 2:00,12,21,2948,3,0
8359332,22/8/07 9:30,28/11/09 21:09,64,61,298,9,0
8374772,22/8/07 23:21,15/11/09 10:53,168,252,2454,4,74
8375922,23/8/07 0:47,13/11/09 1:16,85,85,3511,8,20
8378752,23/8/07 4:29,18/11/09 21:51,343,1169,29139,7,59
8397122,23/8/07 23:25,26/11/09 6:32,1732,1306,34225,8,54
8427902,25/8/07 12:02,20/11/09 3:08,176,196,4704,11,23
8446712,26/8/07 14:55,15/11/09 13:24,131,3301,17788,11,102
8456492,27/8/07 2:37,16/11/09 2:17,803,1364,34897,6,138
8481222,28/8/07 2:44,25/11/09 21:22,179,3943,14183,6,137
8486432,28/8/07 9:23,13/11/09 21:08,617,1720,6724,8,34
8490832,28/8/07 12:30,13/11/09 4:36,514,699,7786,11,148
8503472,28/8/07 23:46,13/11/09 15:02,281,125,5352,9,60
8539552,30/8/07 12:21,20/11/09 11:30,160,182,1978,8,9
8544002,30/8/07 16:01,15/11/09 1:04,251,2661,1935,12,86
8548752,30/8/07 20:56,29/11/09 2:07,300,525,9261,11,70
8548952,30/8/07 21:07,26/11/09 10:32,1667,1871,3998,12,45
8552342,31/8/07 1:34,19/11/09 1:23,62,1700,3253,7,48
8554652,31/8/07 4:41,23/11/09 22:36,73,41,613,11,34
8561122,31/8/07 11:01,21/11/09 9:18,200,89,3270,12,0
8568192,31/8/07 17:26,24/11/09 9:35,3160,3306,8036,10,81
8574922,1/9/07 2:17,29/11/09 7:40,90,296,5367,12,160
8608232,2/9/07 10:45,13/11/09 11:48,384,749,2467,7,82
8608612,2/9/07 11:16,16/11/09 2:02,37,55,156,6,0
8614192,2/9/07 19:02,12/11/09 22:54,171,236,3225,4,14
8619792,3/9/07 3:28,13/11/09 11:52,132,188,1780,9,21
8627342,3/9/07 12:11,23/11/09 13:57,2,20,245,15,0
8639362,4/9/07 2:15,18/11/09 0:39,121,164,2389,9,65
8660152,4/9/07 18:27,28/11/09 22:49,495,291,3799,9,58
8666172,4/9/07 22:19,25/11/09 13:44,63,54,32,15,47
8666612,4/9/07 22:37,18/11/09 23:23,1574,1275,20534,5,160
8679982,5/9/07 9:41,16/11/09 9:01,240,248,8182,6,24
8703172,6/9/07 1:08,29/11/09 5:55,98,208,3547,8,0
8703862,6/9/07 1:59,14/11/09 16:54,120,3136,5433,13,108
8705472,6/9/07 14:14,17/11/09 7:43,145,205,728,9,63
8719572,7/9/07 4:00,25/11/09 3:05,388,564,13502,9,12
8722882,7/9/07 7:44,22/11/09 7:44,66,102,5008,6,46
8732352,7/9/07 15:28,29/11/09 8:23,325,425,3127,13,90
8737532,7/9/07 20:28,15/11/09 18:50,68,288,2020,7,22
8740842,8/9/07 1:01,23/11/09 23:52,189,1238,16667,8,122
8747752,8/9/07 11:28,25/11/09 2:32,129,128,4605,7,16
8763482,9/9/07 6:47,15/11/09 1:29,52,42,428,6,38
8767852,9/9/07 11:55,19/11/09 6:42,22,36,274,10,33
8789632,10/9/07 11:41,18/11/09 16:25,25,18,989,9,160
8821192,11/9/07 18:00,20/11/09 15:04,105,233,3826,8,55
8827302,12/9/07 1:04,25/11/09 6:32,384,406,303,10,34
8835252,12/9/07 10:26,13/11/09 11:41,63,225,906,12,58
8838312,12/9/07 13:02,26/11/09 7:52,83,75,265,5,18
8858452,13/9/07 12:27,23/11/09 4:51,553,657,3016,5,24
8861742,13/9/07 15:20,24/11/09 19:06,157,192,969,15,26
8952542,18/9/07 9:37,26/11/09 6:49,934,928,6730,9,133
8974392,19/9/07 8:52,13/11/09 6:27,690,487,2774,9,157
8980072,19/9/07 13:42,26/11/09 3:07,118,177,6543,5,139
9003212,20/9/07 15:19,21/11/09 20:43,453,553,2644,11,0
9012312,21/9/07 4:45,27/11/09 3:05,625,880,26119,14,135
9013332,21/9/07 6:38,13/11/09 6:09,605,508,966,10,65
9014352,21/9/07 8:16,16/11/09 4:40,37,54,186,11,0
9038492,22/9/07 16:11,15/11/09 23:48,188,158,465,5,159
9056592,23/9/07 15:15,18/11/09 19:29,83,229,1818,12,136
9057432,23/9/07 16:30,14/11/09 18:01,101,427,2235,11,0
9058832,23/9/07 18:34,16/11/09 15:29,325,271,438,9,0
9092762,25/9/07 13:29,14/11/09 13:08,99,147,3141,11,47
9103722,26/9/07 3:58,15/11/09 5:45,653,517,860,6,53
9103852,26/9/07 4:03,26/11/09 6:31,441,1036,5390,8,121
9128662,27/9/07 13:02,20/11/09 15:10,61,168,2807,15,29
9139022,28/9/07 1:50,20/11/09 8:27,16771,16235,5961,13,138
9140722,28/9/07 4:32,18/11/09 1:30,1731,1359,7326,11,59
9161202,29/9/07 12:35,15/11/09 6:05,3443,3837,18004,9,111
9189862,1/10/07 9:39,18/11/09 11:52,94,53,5863,10,151
9196572,1/10/07 16:27,20/11/09 4:44,14,13,75,7,0
9198542,1/10/07 18:55,14/11/09 7:10,217,185,6693,6,39
9207632,2/10/07 9:18,25/11/09 9:55,296,8109,7638,11,159
9209422,2/10/07 11:45,20/11/09 10:49,244,484,15462,12,97
9228342,3/10/07 12:12,22/11/09 16:47,96,140,2339,8,28
9231442,3/10/07 15:41,12/11/09 21:15,3,144,23187,13,15
9244672,4/10/07 9:06,21/11/09 9:41,294,247,7095,9,158
9249352,4/10/07 13:15,26/11/09 4:31,117,259,1925,15,15
9263172,5/10/07 7:59,22/11/09 9:12,187,182,3558,8,87
9279222,6/10/07 8:20,21/11/09 5:20,693,663,19595,6,34
9280282,6/10/07 9:43,13/11/09 2:47,687,652,2023,8,141
9287612,6/10/07 20:47,14/11/09 3:48,265,786,8967,12,4
9292972,7/10/07 8:40,18/11/09 11:56,49,122,927,8,0
9298152,7/10/07 15:46,26/11/09 3:13,149,460,2407,8,76
9302652,7/10/07 22:32,23/11/09 14:14,12,34,772,5,42
9313112,8/10/07 12:52,16/11/09 3:57,173,270,2383,7,125
9318752,8/10/07 18:29,26/11/09 17:23,170,209,549,9,17
9328002,9/10/07 7:28,26/11/09 14:21,155,96,473,4,119
9338842,9/10/07 18:09,17/11/09 9:33,473,850,6738,8,57
9346172,10/10/07 2:43,29/11/09 4:13,873,787,7634,11,90
9408252,12/10/07 13:23,24/11/09 2:29,200,377,14304,10,8
9431582,13/10/07 21:57,20/11/09 6:31,58,56,259,12,69
9452922,15/10/07 5:47,15/11/09 10:34,277,299,3505,6,44
9460032,15/10/07 13:07,24/11/09 5:31,133,173,1616,8,0
9484602,16/10/07 14:38,25/11/09 9:02,1953,1484,1495,10,94
9499292,17/10/07 9:01,16/11/09 10:25,1085,831,5068,5,67
9509312,17/10/07 17:56,22/11/09 3:57,1176,2729,28550,7,4
9510792,17/10/07 19:50,13/11/09 3:08,408,360,2187,7,132
9521532,18/10/07 8:52,24/11/09 5:55,221,2557,1797,13,152
9527012,18/10/07 13:31,15/11/09 17:16,95,129,1266,13,54
9532512,18/10/07 19:30,24/11/09 17:51,242,410,1929,6,141
9566042,20/10/07 12:46,26/11/09 4:14,237,336,2903,7,114
9569262,20/10/07 17:06,24/11/09 0:31,117,193,4242,14,48
9573852,20/10/07 23:57,18/11/09 16:09,0,43,760,9,0
9583582,21/10/07 13:40,16/11/09 16:26,199,692,3112,11,79
9587742,21/10/07 19:02,14/11/09 7:06,223,474,11928,7,109
9594112,22/10/07 4:19,25/11/09 19:31,2758,2533,52854,6,37
9608002,22/10/07 17:25,23/11/09 0:56,289,315,11890,6,82
9608132,22/10/07 17:31,14/11/09 7:01,89,203,5319,8,0
9609372,22/10/07 18:36,22/11/09 3:20,21,654,22287,11,72
9626642,23/10/07 11:11,29/11/09 9:35,298,390,2089,13,0
9634812,23/10/07 15:34,26/11/09 7:11,350,453,1314,8,0
9637032,23/10/07 17:00,25/11/09 19:49,1,2667,26724,8,0
9643542,23/10/07 22:18,14/11/09 6:13,933,1351,15280,4,66
9648662,24/10/07 3:05,25/11/09 3:23,1082,725,1199,11,68
9650582,24/10/07 5:41,14/11/09 4:01,843,551,1745,7,76
9655972,24/10/07 10:07,26/11/09 5:42,108,64,281,8,73
9657882,24/10/07 11:12,20/11/09 17:41,17,878,30124,14,126
9671202,24/10/07 20:03,29/11/09 7:44,2409,2224,9900,4,68
9677522,25/10/07 2:20,29/11/09 3:27,81,303,2144,8,8
9684422,25/10/07 9:00,20/11/09 21:35,282,532,4508,11,0
9722452,26/10/07 17:25,21/11/09 5:32,186,186343,2122,8,21
9772982,29/10/07 6:56,25/11/09 5:30,1916,3763,951,8,18
9779082,29/10/07 11:30,22/11/09 14:45,166,359,2003,8,58
9782772,29/10/07 14:31,17/11/09 12:38,37,90,2722,12,34
9800782,30/10/07 12:13,15/11/09 2:17,0,56,1139,10,0
9804112,30/10/07 14:44,26/11/09 17:26,95,159,3754,10,69
9804712,30/10/07 15:17,27/11/09 9:24,125,489,3473,7,25
9815272,30/10/07 23:47,15/11/09 7:28,881,289,445,11,22
9820202,31/10/07 5:45,19/11/09 8:14,175,111,1377,11,95
9841852,31/10/07 20:46,14/11/09 3:27,148,183,14362,10,6
9860352,1/11/07 13:51,25/11/09 3:19,1360,3350,5780,4,128
9865162,1/11/07 16:51,17/11/09 23:41,403,403,8390,11,64
9878422,2/11/07 3:10,21/11/09 19:24,160,107,3548,4,0
9880822,2/11/07 5:44,17/11/09 18:56,1414,1195,1352,10,23
9883162,2/11/07 7:44,24/11/09 6:31,184,247,581,12,61
9895182,2/11/07 14:10,27/11/09 1:52,76,133,3173,7,11
9907912,3/11/07 0:25,19/11/09 21:00,36,52,120,9,0
9918772,3/11/07 12:02,17/11/09 16:06,185,104,519,12,146
9981032,5/11/07 17:05,15/11/09 23:03,171,99,678,11,20
9982862,5/11/07 18:16,16/11/09 6:04,154,172,4154,6,100
9988572,5/11/07 23:20,21/11/09 2:01,691,646,2005,13,55
9991572,6/11/07 2:41,25/11/09 2:26,100,48,1230,7,21
10012132,6/11/07 15:50,18/11/09 8:37,28,29,159,11,42
10020872,6/11/07 21:45,14/11/09 13:03,1773,3742,11918,10,86
10049362,7/11/07 17:44,29/11/09 11:10,220,103,181,9,59
10052292,7/11/07 19:57,23/11/09 5:51,259,474,10632,13,41
10060742,8/11/07 3:38,23/11/09 6:34,29,461,73475,8,32
10096782,9/11/07 6:59,18/11/09 23:30,123,127,5047,10,82
10099302,9/11/07 8:32,16/11/09 12:13,118,198,1336,11,55
10100682,9/11/07 9:20,25/11/09 13:01,791,880,1488,7,81
10108682,9/11/07 14:01,26/11/09 18:27,67,85,3844,7,68
10113162,9/11/07 17:07,15/11/09 13:51,262,425,8020,10,109
10116692,9/11/07 20:24,14/11/09 1:15,23,49,1189,11,40
10118362,9/11/07 22:07,23/11/09 18:22,227,262,385,7,33
10121032,10/11/07 1:22,13/11/09 4:48,51,395,7789,8,150
10124802,10/11/07 6:30,20/11/09 2:09,22,36,133,3,0
10133032,10/11/07 12:44,19/11/09 2:04,790,1211,6516,6,75
10135862,10/11/07 14:51,18/11/09 8:52,787,4853,2974,7,74
10136392,10/11/07 15:14,18/11/09 11:54,230,685,8298,5,47
10141112,10/11/07 19:08,25/11/09 23:14,859,1151,30273,4,160
10156422,11/11/07 10:58,21/11/09 18:15,329,266,4079,7,63
10158172,11/11/07 12:21,29/11/09 14:28,60,27,61,7,58
10163392,11/11/07 16:02,17/11/09 11:53,29,66,1622,10,84
10168132,11/11/07 19:52,26/11/09 21:02,66,98,254,13,0
10195042,12/11/07 15:50,14/11/09 22:08,237,275,6987,14,95
10208082,13/11/07 2:22,22/11/09 7:06,455,714,10801,11,81
10266982,14/11/07 20:31,14/11/09 1:42,22,255,59231,12,89
10273062,15/11/07 3:20,27/11/09 17:26,219,396,14078,9,70
10275072,15/11/07 5:24,26/11/09 15:55,68,97,448,15,135
10292042,15/11/07 20:39,25/11/09 1:51,10,101,2115,6,27
10319082,16/11/07 17:34,25/11/09 16:14,195,228,6744,7,33
10321722,16/11/07 20:03,12/11/09 21:39,102,104,1088,6,75
10337072,17/11/07 11:56,24/11/09 16:35,36,36,238,8,15
10349062,17/11/07 23:55,23/11/09 1:18,62,68,680,7,11
10403272,19/11/07 22:52,19/11/09 11:53,456,721,9412,11,80
10409582,20/11/07 5:55,25/11/09 23:38,0,271,63790,10,51
10432072,20/11/07 22:23,25/11/09 5:20,21,21,3292,10,0
10438932,21/11/07 5:46,28/11/09 20:30,375,407,7413,12,31
10439432,21/11/07 6:21,20/11/09 7:15,25,115,2422,9,0
10449682,21/11/07 14:01,16/11/09 15:09,3732,5488,6189,14,160
10454082,21/11/07 17:22,16/11/09 3:05,632,1229,18476,9,148
10459482,21/11/07 22:19,15/11/09 22:45,93,53,328,11,0
10465012,22/11/07 5:00,20/11/09 8:30,171,242,3850,8,67
10470602,22/11/07 10:28,13/11/09 4:29,99,39,40,8,160
10471292,22/11/07 11:05,19/11/09 7:10,147,76,613,11,0
10471772,22/11/07 11:31,13/11/09 6:57,1997,1713,1262,5,22
10524932,24/11/07 10:12,25/11/09 13:33,34,76,1089,7,46
10526472,24/11/07 10:46,14/11/09 18:03,126,154,7150,10,60
10533432,24/11/07 14:35,25/11/09 4:26,101,2611,18154,7,73
10552342,25/11/07 4:24,25/11/09 20:08,62,30,504,5,79
10589972,26/11/07 1:39,15/11/09 14:43,316,455,4872,6,53
10600332,26/11/07 4:33,29/11/09 5:08,546,299,4443,9,120
10627852,26/11/07 12:38,13/11/09 6:19,11,12,67,10,63
10675162,27/11/07 19:19,15/11/09 17:41,18,13,102,9,0
10682592,28/11/07 12:49,16/11/09 13:23,282,522,8057,11,36
10687382,28/11/07 15:11,15/11/09 5:23,34,109,6680,12,18
10707612,29/11/07 7:37,23/11/09 20:17,0,1,2,8,0
10746152,30/11/07 12:42,22/11/09 16:23,737,1291,10442,8,89
10764812,1/12/07 7:40,21/11/09 21:20,921,468,835,9,160
10806872,3/12/07 4:14,27/11/09 6:08,1139,974,40501,10,99
10848662,4/12/07 13:50,27/11/09 12:10,17,32,236,13,0
10901862,6/12/07 6:47,25/11/09 5:05,101,620,5181,9,61
10910512,6/12/07 12:07,26/11/09 5:38,504,522,7527,6,57
10910632,6/12/07 12:11,27/11/09 11:37,85,142,800,15,85
10946992,7/12/07 13:52,24/11/09 17:16,327,589,12724,9,49
10950582,7/12/07 15:38,24/11/09 17:21,3599,3812,13637,8,118
10982522,8/12/07 18:33,24/11/09 15:46,538,464,8625,10,50
10982882,8/12/07 18:57,14/11/09 6:23,11,6,121,8,0
10998802,9/12/07 12:29,22/11/09 1:36,101,151,1123,8,61
11021662,10/12/07 10:05,14/11/09 7:34,485,633,4873,6,41
11035352,10/12/07 19:22,16/11/09 2:57,846,844,4566,10,135
11061632,11/12/07 14:39,21/11/09 18:40,65,137,5833,4,32
11084662,12/12/07 5:52,15/11/09 10:03,1,7098,16644,5,31
11084912,12/12/07 6:05,26/11/09 10:15,2277,6214,3233,14,85
11106512,12/12/07 16:55,13/11/09 3:54,54,45,231,6,23
11117332,13/12/07 0:10,16/11/09 5:47,134,65,898,3,36
11128812,13/12/07 8:34,26/11/09 12:00,179,213,2220,8,13
11147782,13/12/07 19:29,23/11/09 0:23,592,1452,22749,8,116
11151442,13/12/07 22:29,13/11/09 21:47,487,906,6088,5,121
11153502,14/12/07 0:10,14/11/09 21:14,218,107,270,10,0
11154262,14/12/07 1:04,19/11/09 5:05,449,486,5829,6,47
11164152,14/12/07 8:33,23/11/09 2:28,2,1978,4850,13,123
11184672,14/12/07 20:01,14/11/09 12:02,88,24,14,6,9
11198082,15/12/07 10:05,12/11/09 22:51,582,777,620,6,122
11199232,15/12/07 11:07,21/11/09 4:15,1067,1698,39246,9,10
11199902,15/12/07 11:38,27/11/09 13:40,201,123,1972,15,5
11219592,16/12/07 5:27,29/11/09 2:06,64,161,12130,6,103
11220862,16/12/07 6:49,24/11/09 5:56,54,55,737,8,70
11292132,18/12/07 6:49,20/11/09 19:58,493,618,20931,8,75
11308082,18/12/07 13:59,15/11/09 13:09,115,361,967,8,0
11320942,18/12/07 20:48,25/11/09 15:48,315,401,813,9,53
11322462,18/12/07 22:01,19/11/09 23:23,132,172,1991,6,11
11324742,18/12/07 23:35,20/11/09 4:42,445,394,2256,6,60
11326232,19/12/07 0:57,13/11/09 3:05,551,926,6686,6,24
